label,review,translated_review
0,我是25日预定的单人大床房180元，当我到达前台时，我没有先说我预定的。问单人大床房现在是什么价？回答是168元，当时我很禁愕。我再告诉我的携程预定的。前台小姐只好按168元给我。到了房间表面看看一般，但隔壁房间的不大的说话声让人无法入睡，叫来服务员看了另外2个房间，都是一样的现象。最后只好捂着被子强迫自己睡。,"I was booked 180 yuan for single -person bedrooms on the 25th. When I reached the front desk, I did not say that I booked first.What is the price of a single -person bedroom now?The answer was 168 yuan, and I was banned at the time.I told me Ctrip I booked again.The front desk lady had to give me 168 yuan.When the room was on the surface of the room, it was average, but the not much of the room next door made people unable to fall asleep. The waiter came to see the other two rooms, all of which were the same phenomenon.In the end, he had to cover the quilt forced himself to sleep."
1,环境很好，紧邻太湖二桥，湖景房，房间不错，但不显大，电视节目不够多，还有就是携程的房间贵了，朋友电话直接定房，700元的湖景！,"The environment is very good. It is close to the second bridge of Taihu Lake, the lake view room, the room is good, but it is not large. There are not enough TV shows. There are also the rooms of Ctrip."
0,酒店位置在交通十字路口，服务员一问三不知！该酒店原名叫什么华夏酒店，估计为了吸引顾客，起了个洋名成了“雷梦得。。。。。”，不必住此店了！,"The hotel is located at the traffic crossroads, and the waiter asked three as soon as possible!What is the original name of the hotel called Huaxia Hotel? It is estimated that in order to attract customers, a foreign name has become ""Thunder Dream ..."", so you don't have to live in this shop!"
0,"房间还比较干净,交通方便,离外滩很近.但外面声音太大,休息不好","The room is relatively clean, the traffic is convenient, and it is very close to the Bund."
1,"朋友告诉我，是目前肇庆最好的酒店。值得期待的，因为酒店够大，中餐厅出品不错，房间设置还好，看得出酒店的江湖地位。说说要商榷的地方。370元的房价，按要求付了800远的按金，顺利入住。晚上在大堂吧喝了点东西，半夜一点买单95元人民币，以为可以签单，被告知不行，除非在前台另开消费卡。当晚的部长挺客气的，为我和前台沟通，结果可以登记我的入住按金收据号码然后签单。结果我正在洗澡的时候，电话响了，是前台，他们改变主意了，一定要我到前台开一张消费卡，哎哟！我只好答应我洗完澡后下楼去开一张消费卡。当我正准备穿衣服的时候，电话又响了，说不用了！谢谢！我真的要睡觉了。第二天，我们办好了checkout,到中餐厅吃饭，结果先生有点不舒服，于是我们又重新登记入住，这回，前台也没有问我们是否需要消费卡，只是收800大元按金。当晚，两公婆又在大堂吧喝点东西，打烊时，问是否可以签单，当晚的服务员是这样回答的：“今天晚上你必须付现金！”我早有准备，赶紧拿出65元买单。我发现，这里很多曾千年雪封过的俊男美女服务员，缺少服务行业的职业微笑和礼貌，很纳闷，怎么这里的服务员都不会说“请”“谢谢”等行业用语，虽然，旁边华侨大厦是的装修已经旧一点，但那里餐厅推车仔的阿姨给你端上凤爪、排骨、叉烧包，在你的单上盖印的时候，也微笑说一声“谢谢”，在走廊服务员遇到客人也会说一声“早上好”。","My friend told me that it is the best hotel in Zhaoqing.It is worth looking forward to, because the hotel is large enough, the Chinese restaurant is good, and the room settings are good. You can see the hotel status of the hotel.Talk about the place where you want to discuss.The housing price of 370 yuan paid 800 distances as required and passed away smoothly.In the lobby at night, I drank something, and bought a bill of 95 yuan in the middle of the night. I thought I could sign the order and the argument was not told unless the consumer card was opened in the front desk.The minister was very polite that night to communicate with me and the front desk. As a result, I can register my check -in and receive the bill and sign the bill.As a result, when I was taking a bath, the phone rang. It was the front desk. They changed their minds. I must go to the front desk to open a consumer card, oh!I had to promise me to go downstairs to open a consumer card after taking a shower.When I was about to wear clothes, the phone rang again, saying no!Thanks!I really want to sleep.The next day, we had checkout and ate at the Chinese restaurant. As a result, the gentleman was a bit uncomfortable, so we registered for staying again. This time, we did not ask us if we needed a consumer card, but just received 800 yuan.That night, the two parents -in -law drank something in the lobby. When they snorted, they asked if they could sign the bill. The waiter that night answered this night: ""You have to pay cash tonight!"" I had a preparation and hurriedly took out 65 yuan to pay.I found that many handsome men and beautiful waiters who have been sealed for thousands of years have lacking career smiles and politeness in the service industry. They are very puzzled. How can the waiters here do not say ""please"" and ""thank you"" and other industry terms. Although, the Overseas Chinese Building next to itYes, the decoration is already older, but the aunt of the restaurant traveler will bring you phoenix claws, pork ribs, and barbecued pork buns. When you cover it on your single, he also smiles ""Thank you"".The guests will also say ""Good morning""."
1,7月17日入住的，在携程上定的套餐。总体感觉酒店还是不错的，交通很便利。离时代广场走路最多10分钟，所以坐地铁方便。而且酒店周边公交车也很多，到海洋公园、浅水湾都很便利的！服务也还好，房间比想象中要好正对跑马场。给了2天的矿泉水。酒店的班车大家可以多多利用可以省下很多的时间和脚力下次我们到香港还会入住的！,"For the set meal settled on Ctrip on July 17.Overall feels that the hotel is still good, and the traffic is convenient.It takes up to 10 minutes to walk from Times Square, so it is convenient to take the subway.And there are many bus around the hotel. It is very convenient to go to Ocean Park and shallow water bay!The service is also good. The room is better than the racetrack.Give 2 days of mineral water.Hotels in the hotel can use a lot of time to save a lot of time and foot power. Next, we will stay in Hong Kong!"
0,缺点：1.酒店靠近铁路，晚上睡觉非常吵2.酒店隔音效果非常差，邻居像和自己住在同一个房间3.加床质量很差，非常不舒服4.要求增加一床被子，前台服务员以“我们酒店只有两床备用的被子，已经全部用完”为由拒绝，后经过与酒店经理交涉，才解决问题。优点：1.交通比较方便，距离火车站不远。2.临近淘宝街，人人乐购物超市，比较方便。建议：希望携程将酒店的信息表述的更加详尽，无论是缺点还是优点。,"Disadvantages: 1. The hotel is close to the railway and sleeps at night. 2. The sound insulation effect of the hotel is very poor. The neighbor is like living in the same room as itself. 3. The quality of the bed is very uncomfortable.It was rejected on the grounds that ""our hotel has only two quilts of backups and has been used up"", and later negotiated with the hotel manager to solve the problem.Advantages: 1. The transportation is more convenient, not far from the railway station.2. Near Taobao Street, everyone is more convenient.Suggestion: I hope that Ctrip will express the hotel's information more detailed, whether it is disadvantages or advantages."
1,和大部分如家差不多，就是半夜出酒店的话，外面有很多卖小吃的摊子，不错,"Similar to most of the home, if you are out of the hotel in the middle of the night, there are many stalls selling snacks outside."
0,当地的知名度挺高，出租车司机都知道，大楼顶上高挂民航的招牌；酒店设施有点成旧，入住一小时后，感觉房间内没有什么暖意，用手试了一下取暖器，发现没有热气，于是想与总台联系，但在房间内找了半天，除了在显著位置有按摩中心的电话外，实在找不到总台与客房中心的电话，只得下楼去。还好在电梯内碰到客房服务员。回房间后不久，服务员打来电话说管道老化给换间房，于是带着行李搬家。房间内的设施也很旧，有浴缸，淋浴的水很大，蛮舒服的，毛巾很旧还有破洞。早餐有各式各样的菜，感觉冷冰冰的，吃得很少。因为是下午3点的飞机，跟总台商量可不可以晚一个小时退房，总台小姑娘把头一别说不成！虽然换了房总觉得房间内不够热，得穿很厚的毛衣才行，于是第二天睡觉时又加了一条被子，到半夜就冻醒了，觉得奇怪，去试了一下暖气片，冰凉的。只能披上外衣，半夜3点下到总台，总台小姑娘马上叫来一个小伙子，一看是穿警服的。小姑娘对小伙子说看又来一个叫冷的。然后对我说，，你住的房间窗户大本来就够冷的，给你换间房，还有一样冷的房。问能否换一间窗小一点的，服务员脸一拉说，不行要价钱。这么随便就换房，在订房时协程不是说房间很紧张，没有信用卡担保还不让订，后来留意一下其实入住率极低。没办法只能换房，于是半夜三更收拾起所有的行李，先到总台换房卡，然后再去新的房间，服务员始终带着奇怪的面容看着，没有任何欠意的表示，也许值夜班也无聊，总算有点乐子。到了新房间，还是冰凉的，才发现走廊上有客房中心的电话，打过去，服务员说半夜里酒店把暖气给停了，说除了有备有被子外还有备用毯子可以都盖上。天哪！次日起床后就觉得肠胃冻坏了，咕咕叫，还拉肚子。等到中午退房，总台最显著位置放着按摩中心的广告牌，墙上挂着“四星级酒店”“青年文明号”“吉林省优秀服务单位”等招牌，不由得长叹一声。这肯定是一家民航系统的国营酒店，所以服务意识基本上还停留在“在举目无亲的他乡赏你一个铺你就该感激涕零”的文革时代。对于国营酒店，国家旅游局向来有1～2颗星的水份。,"The local popularity is very high, and the taxi drivers know that the signboard of civil aviation on the top of the building is a bit old. After staying in the room for an hour, I feel that there is no warmth in the room.There was no heat, so I wanted to contact the main station, but I found it in the room for a long time. Except for a phone call in a prominent position, I couldn't find a call from the head station and the guest room center, so I had to go downstairs.Fortunately, the room waiter encountered the room waiter in the elevator.Shortly after returning to the room, the waiter called and said that the pipeline was aging to change the room, so he moved his luggage.The facilities in the room are also very old. There are bathtubs. The shower is very large and comfortable. The towels are very old and there are holes.There are all kinds of dishes for breakfast. They feel cold and eat very little.Because it is a plane at 3 pm, can you check out for an hour with the total number of Taiwanese businessmen?Although I always felt that the room was not hot enough, I had to wear a thick sweater, so I added another quilt when I slept the next day, and I was frozen in the middle of the night. I felt strange.of.I can only put on my coat and go to the head station at 3 o'clock in the middle of the night. The little girl in the head office immediately called a young man.The little girl said to the young man who was cold.Then I said to me, the windows you live in are all cold enough, giving you a room for you, and the same cold room.Ask if you can change a window smaller, and the waiter's face said, not the price.Change the house casually. When booking, the coroutine does not mean that the room is very tight. There is no credit card guarantee and it will not be allowed to book. Later, it is important to pay attention to the low entry rate.There is no way to change the house, so I picked up all my luggage in the middle of the night, went to the main station to change the house, and then went to the new room. The waiter always looked at it with strange faces.It's boring, and it's a bit happy.When I arrived at the new room, I was still cold, and I found that there was a call from the guest room center in the corridor. The waiter said that the hotel stopped the heating in the middle of the night.Oh my god!After getting up the next day, I felt that my stomach was frozen, gurgling, and diarrhea.By the time of check -up, the main station was the most prominent position with the billboard of the massage center. There were signboards such as ""four -star hotels"", ""Youth Civilization"" and ""Excellent Service Unit in Jilin Province"" hanging on the walls.This must be a state -owned hotel of a civil aviation system, so the service awareness is basically staying in the Cultural Revolution era that ""you should be grateful to the nose in the other country where you are not close to you.""For state -owned hotels, the National Tourism Administration has always had 1 to 2 stars."
0,不知道是不是我身边的朋友对酒店都太挑还是真的是酒店环境只是那么好。本来预订几个晚上的，可是他们只住了一个晚上就换了地方。,"I don't know if my friends around me are too picky or really the hotel environment.Originally booking for a few nights, but they changed only one night and changed the place."
1,酒店外墙在装修，门口很小，进入大门后是G层，然后乘电梯到一层Check-in。酒店的房间很小，进门后是一条笔直的单人走道，往里走二步后的左手边是二张紧贴着墙的单人床，中间是一条单人走道，整个房间除了这2条走道，没有其余的行走空间，虽然房间小的可怜，我仍然觉得感觉还不坏，原因一可能是因为房间非常干净，小而干净的房间反而给人一种温馨的感觉，原因二是因为与同在弥墩道的汉普顿相比简直是一个天一个地。酒店离地铁站非常近，步行2分钟，在香港只要能乘到地铁，去任何地方都是非常方便的。到了晚上，酒店附近的广东街会有很多小吃、排档，非常的方便。,"The exterior wall of the hotel is decorated, the door is small, after entering the door is the G floor, and then take the elevator to a layer of check-in.The hotel's room is small. After entering the door, there is a straight single walkway. After walking in two steps, the left hand side is two single beds close to the wall. There is a single walkway in the middle.The aisle, there is no rest of the walking space. Although the room is small, I still feel that it is not bad. The reason may be because the room is very clean. The small and clean room gives a warm feeling.Hampton, who is in Midun Road, is simply one day.The hotel is very close to the subway station. It is very convenient to walk in Hong Kong as long as it can be taken to the subway in Hong Kong.In the evening, there will be a lot of snacks and stalls near the hotel near the hotel, which is very convenient."
0,觉得是住过酒店最差的一家，一楼房间接近地下层，空气不好，而且酒店还在涮漆整修中，油漆气味很难闻....早上七点钟不到，施工人员和服务人员就在走廊上吵到不行....而且，酒店位置很难找，在胡同里！...总之印象超差,"I think it is the worst one who has lived in the hotel. The room on the first floor is close to the underground floor, the air is not good, and the hotel is still in pain.The personnel are so noisy in the corridor .... Moreover, the hotel location is difficult to find, in the hutong!... In short, the impression is super worse"
1,"适合一大家子外出居住,不过最好是有车.公寓的条件是很好的,确实令人满意.","Suitable for a large family to live, but it is best to have a car. The conditions for the apartment are very good, which is really satisfactory."
0,房间奇型怪状，环境一般，厕所超大，床超小，价格较高，送餐居然还要收服务费，要不是如家客满，我才不会去住。,"The room is strange, the environment is average, the toilet is large, the bed is very small, the price is high, and the service fee will be charged. If it is not full of home, I will not live."
1,这次去大理，入住这家酒店，整体感觉很好，白族姑娘服务不错，房间也不错呀！还算干净！交通也方便！！赞一个！！,"This time I went to Dali and stayed in this hotel. The overall feeling was very good. The Bai girl service was good, and the room was good!It's clean!Transportation is also convenient!Intersectiongive it a like!Intersection"
1,房间非常不错，价格也合理。下次去还会入住这里。,The room is very good and the price is reasonable.I will stay here next time.
0,我预订的这个房间是这个宾馆最小的房间，也是我住过的所有酒店中最小的，小到不能再小。没有衣橱，没有茶几，没有浴缸。我一共住5晚，入住第3日半夜1点40分有按摩小姐敲门，打电话到总台投诉，虽说立刻有保安过来，但未得到宾馆任何道歉。,"The room I booked is the smallest room of this hotel, and the smallest of all the hotels I have lived in. It is too small.No wardrobe, no coffee table, no bathtub.I lived in a total of 5 nights and moved in at 1:40 at 1:40 in the middle of the night on the 3rd on the 3rd on the night of the night. I called the Massage Massage and called the head station to complain. Although there was a security guard immediately, I did not get any apology in the hotel."
1,十一入住了春晖，龙熙和度假村，另外也去了九华山庄。九华不是在携程定的，就不说了。一春晖在顺义，交通一般。周围环境还算可以，是农田。但内部环境一般，最起码没有想象的好。施工是一部分原因。度假村的整体设计一般，布局不合理。比如，康体中心设在大门口，而宾馆在最里面。我想这是分期建设的原因，也不好改。,"Eleven stayed in Chunhui, Longxi and Resort, and also went to Jiuhua Villa.Jiuhua was not determined by Ctrip, so I won't say it.Yichunhui is in Shunyi, and traffic is average.The surrounding environment is okay, it is farmland.But the internal environment is average, at least not as good as imagined.Construction is part of the cause.The overall design of the resort is average and the layout is unreasonable.For example, Kang Sports Center is located at the gate, and the hotel is in the innermost.I think this is the reason for installment construction, and it is not easy to change."
1,房间和设施都符合四星标准，不足方面有：1，服务水平一般2，房间里的中央空调噪音极大，像拖拉机3，该酒店4楼的KTV生意火爆，晚上2点还有超级女生和快乐男生的情歌对唱，声音洪亮清晰无比，从晚上11点投诉至2点依然无任何改善。,"The rooms and facilities meet the four -star standard. Insufficient aspects are: 1. The level of service is generally 2. The central air -conditioning in the room is extremely noisy, like tractors 3, the KTV business on the 4th floor of the hotel is hot.The love song of a happy boy, the voice is bright and clear, and it still has no improvement from the complaint from 11 pm to 2 o'clock."
1,"酒店挺不错的,地段也好,门口的服务生也很热情.只是最近在装修,早上八点多就开始敲墙,把我吵醒了,有点影响睡眠.但总体来说还是挺不错的,值得入住.","The hotel is pretty good, the location is good, and the waiter at the door is also very enthusiastic. It is just renovating recently. I started knocking on the wall at eight o'clock in the morning and awakened me.It is worth checking in."
1,checkin和checkout都非常神速。服务员态度很好，回答关于旅游的问题很热情。需要帮助打电话给前台，响应速度也很快。感觉比较亲切～房间干净，落地窗比较敞亮，住高点可以看到维港。房间比较安静。休息得不错～楼下有几个茶餐厅很方便，味道也不错。附近有诺士佛台酒吧一条街，别有洞天。下次还会选择这家酒店。,"Checkin and Checkout are very fast.The waiter has a good attitude and answered the question about travel very enthusiastic.Need to help call the front desk, and the response speed is fast.It feels more kind ~ the room is clean, the floor -to -ceiling windows are relatively bright, and you can see Victoria Harbor.The room is relatively quiet.The rest is good ~ There are a few tea restaurants downstairs, which is very convenient and tastes good.Nearby there is a street in a Nuns Buddha Bar, there are no holes.I will choose this hotel next time."
1,房间地理位置不怎么好，比较背，藏起来一样的，后面就是居民楼，没有任何风景。不过房间很新，服务挺好，适合长期住，比较安静。不过打车池坊都不是很方便的。周围四不靠。,"The geographical location of the room is not very good. It is comparable to the same back. It is the same as the residential building. There is no scenery.However, the room is very new, the service is very good, it is suitable for long -term living and relatively quiet.But the taxi pond is not very convenient.There are no surroundings."
0,房间很小，设施的装修都不如它旁边的姊妹酒店，但其实两家价格相差无几。服务态度比较一般，自助早餐就在一楼酒吧里面，感觉比较差。老实说，到了才发现酒店后面是一片蔚为壮观的坟场，当即想要取消预定，但酒店死活要扣钱（据携程表述），不得已免为其难住了一晚。可怜我这次去香港还和女友一起，我们再也不会住这家酒店了。补充点评2008年7月10日：对了，这家店的门牌也是相当的诡异。也许是我们先看到后面的坟地的原因，上楼之后看所有的房门上都没有门票，正面墙上也没有门牌，我们都不约而同背脊发凉……还好我很快低头发现门牌在……地上的门槛石上，我瀑布汗――太吓人了,"The room is very small, and the decoration of the facility is not as good as the sister hotel next to it, but in fact the price is almost the same.The service attitude is relatively average. The buffet breakfast is in the bar on the first floor, and it feels poor.Honestly, I found that behind the hotel was a spectacular cemetery, and I immediately wanted to cancel the reservation, but the hotel had to deduct money (according to Ctrip), and it was not difficult to stay for one night.Poor I will go to Hong Kong with my girlfriend this time, and we will never live in this hotel anymore.Supplementary comment on July 10, 2008: By the way, the door of this store is also quite weird.Maybe it was the reason why we first saw the graveyard behind. After going upstairs, there were no tickets on the door of all the rooms, and there were no house cards on the front wall.… On the threshold stone on the ground, my waterfall sweat -too scary"
1,酒店地理位,Hotel location
1,太偏僻，不过非常安静，还有酒店为了省钱，居然没开空调，感觉不太好！免费注册网站导航宾馆索,"Too remote, but very quiet, and the hotel did not turn on the air conditioner in order to save money, it feels not good!Free registered website navigation hotel cable"
1,酒店很好，装修得体，服务佳，性价比高。赠送的早餐非常丰富，晚上自助餐及其丰盛，而且品质高。前一天我在索菲特楼顶花了220加15%，吃的东西还不如梅苑，当然风景要好很多，但梅苑只要88。非常适合商务客，自费度假也不错，离西湖有7、8公里，打车有时不太好打，做15路公交可到湖边。,"The hotel is very good, decent, good service, high cost -effective.The free breakfast is very rich, the buffet is rich and rich at night, and the quality is high.The day before, I spent 220 plus 15%on the top of the Sofitt building. The food was not as good as Meiyuan. Of course, the scenery was much better, but Meiyuan only needed 88.It is very suitable for business guests, and it is also good at the self -funded vacation. It is 7 or 8 kilometers from the West Lake. Sometimes it ’s not easy to fight for a taxi. You can get to the lake by bus 15."
1,订的豪华单人间，进房间居然是两张床的标间，到总台交涉说是没有了，差点让我换酒店，最后把豪华套房给我住了，按原来订的价格算，前后时间花了不少。第二天结账刷卡的单子打不出来，据说是纸没装好，看看都打电话给农行了，我就先去办了事，中午回去拿到了。感觉服务人员设备使用方面有欠缺，这么个小设备几个人都搞不定，晕。,"The luxury single room ordered the room is actually the standard room of the two beds. It was gone to the main station and said that it was gone. I almost asked me to change the hotel. Finally, I gave me a luxury suite.It took a lot.The day after the check -in card was not available, it was said that the paper was not installed. Seeing that I called the Agricultural Bank of China. I went to do things first and got back at noon.It feels that the service staff is lacking in the use of equipment. Several people in such a small equipment are unbearable and dizzy."
0,已经多次入住了，但是这次的入住十分不愉快！07-06-8周末到的，加班赶一个文件到了晚上12点多，正准备发邮件，发现网线不通了，于是向酒店反映。结果服务员找到了值班经理来，一会说没有办法，一会说是电信的问题。我说我一定要发这个邮件出去。但是她说没有办法，IT人员回去了。我说是否可以请他回来。她说太晚了。然后就说帮我找个房间上网。我在房间等到1点多，还没有回答，就电话去问。结果那位经理说没有办法知道哪间房还是好的。我很生气！找不到居然也不通知我！让我在房间苦等！最后说可以让我到商务中心去发。这个酒店，或者说这个经理的服务意识也太差了：居然可以把客人折腾得上上下下，而自己的员工可以在家睡觉！看来我是要重新找一个地方了！,"I have stayed many times, but this time I stayed very unhappy!From the weekend of 07-06-8, it was more than 12 o'clock in the evening when I was working overtime. I was preparing to send an email and found that the network cable was unreasonable, so I reported to the hotel.As a result, the waiter found a duty manager, and he said that there was no way, and it was a matter of telecommunications.I said I must send this email.But she said that there was no way, IT staff went back.I said whether he could ask him to come back.She said it was too late.Then I said to help me find a room to go online.I waited at the room until more than 1 o'clock and didn't answer, so I asked.As a result, the manager said that there was no way to know which house was good.I am angry!If you can't find it, you don't notify me!Let me wait in the room!Finally, I can let me go to the business center.This hotel, or this manager's service consciousness is too bad: you can toss the guests up and down, and their employees can sleep at home!It seems that I want to find a place again!"
0,"这个酒店基本就是低价海南旅游团住的那种招待所吧，周围极度荒凉。距离三塔很近，但是在后/侧墙外，距离大门口还有一段距离大约五、六百米。房间不小但是还是用普通球锁＋自己拿钥匙，很久没见过号称四星级但是这样子的招待所了，出门一定要按下屋那的那边，否则你就会彻底大开门一整天了。另外，号称四星，但是结帐时候竟然不能提供消费详单（水单），而且从老总到客务部经理到前台服务员都坚决没听说过住宿酒店给开了发票还要提供水单的。服务业提议拿别的酒店的水单来看看，是否能帮忙打印一下，但是客务部经理说“我们有电脑也有打印机，但是绝对不能给你用来打印！”问道这是代表个人还是酒店时候，答案是代表酒店。――导致我随手摔上了电话――手柄裂开了！至于物品损坏的赔偿，也是随口报价，注：一个普通的市话话机“原价”200大元，而且另外出去买一个座位赔偿是不被允许的！更可笑的是你如果表示罚多了，马上以态度不好而数额加倍，并且“四百块钱少一分钱也别想离开”（一把手,老板的原话）。只好争取好态度，交钱也不要发票来争取到“原价”赔付。早饭有时候是自助，虽然东西不怎么样，但是十来种东西呢，吃饱没问题，但是住客少了就成了份儿饭了（号称桌餐），品种也只有两三样了。承诺和古城内的班车也没准儿，虽然因为是淡季，按照要求原先电话提前一小时联系了，但是还是在原地打了4次催促的电话，等了30分钟车才到（实际酒店到古城距离2km左右）。除了旅行社的低价团，建议大家就还是在古城内众多的酒店住下吧，价格一般是这里的一半，还可以方便地夜游古城。对了，你们谁见过房间不能上网的四星级标间吗？古城里面遍地是WLAN信号，我上网都是背着电脑去古城的。在携程网上投诉后，携程表示考虑下年是否还与这样的酒店签约了，还奖励500分。可惜时间、现金、心情的损失无法弥补。","This hotel is basically the kind of guest house where the Hainan tour group lives in the low -cost Hainan tour group, which is extremely desolate around.It is very close to the three towers, but outside the back/side wall, there is a distance of about five or 600 meters away from the gate.The room is not small, but I still use ordinary ball locks + my own key. I have never seen a four -star room for a long time, but such a hospitality house. You must press the side of the house when you go out.It's right.In addition, it is known as the four stars, but the consumer detailed list (water list) can not be provided at the checkout, and from the old manager to the manager of the official affairs department to the front desk waiter, I have never heard that the accommodation hotel has issued an invoice and provided the water order.EssenceThe service industry proposes to take the water list of other hotels to see if it can be used to print it, but the manager of the Ministry of Mission said, ""We have computers and printers, but you must not use it for you!"" Asked whether this represents individuals or individuals orDuring the hotel, the answer is to represent the hotel.——This caused me to get on the phone -the handle was cracked!As for the compensation of the damage of the item, it is also a casual offer. Note: an ordinary market ""original price"" 200 yuan, and it is not allowed to go out to buy a seat compensation!What is even more ridiculous is that if you have a lot of penalties, you will double the amount with a bad attitude, and ""don't want to leave for four hundred dollars less money"" (the first word, the original words of the boss).I have to strive for a good attitude, and do not invoice to get the ""original price"" compensation.Breakfast is sometimes self -service. Although things are not good, but do a dozen things, there is no problem to eat, but the residents are less (known as table meals), and the variety is only two or three.The promise and the bus in the ancient city may not be possible. Although because it was off -season, the original phone was contacted for an hour in advance according to the requirements, but I still made 4 urged calls in the place and waited for 30 minutes.About 2km).In addition to the low -cost groups of travel agencies, it is recommended that everyone stay in the many hotels in the ancient city. The price is generally half here, and it can also easily travel to the ancient city at night.By the way, have you ever seen the four -star standard room that can't access the Internet?There are WLAN signals everywhere in the ancient city. I go to the ancient city with a computer on the Internet.After Ctrip's online complaint, Ctrip said that considering whether to sign a contract with such a hotel next year, and rewarded 500 points.Unfortunately, the loss of time, cash, and mood cannot be made up."
1,本来订这里是因为它算山上比较便宜的，后来入住发现，比想象中的好很多。起码很干净。就是隔音效果不太好，早上隔壁人去看日出，那个吵啊～～其它的感觉还不错,"Originally, it was because it was cheaper on the mountain. Later, I found that it was much better than expected.At least very clean.The sound insulation is not very good. People next door to see the sunrise in the morning, that noisy ~~ Other feelings are not bad"
1,按照入住同事的说法，可能在马鞍山算不错了，不过不太对得起价格，尤其是早餐比较惨～,"According to the colleagues in the stay, it may be good in Ma'anshan, but it is not worth the price, especially the breakfast is miserable ~"
0,酒店空调有问题!蚊子太多!简直无法入睡!!!服务员的态度还不错的!,There is a problem with the hotel air conditioner! There are too many mosquitoes! I can't sleep !!! The waiter's attitude is not bad!
1,酒店环境很好，别墅每层都很高，宽敞，只是晚上比较冷清，只能到几公里外的博鳌镇上逛逛买点水果什么的．这次去时估计是客人较少，早餐不是自助是分别点的，中式早餐粮食太多（粥，炒面，馒头包子，一些花生米榨菜半个咸鸭蛋），西式的还可以，但不问的话没有主动给咖啡，奶（不知为什么）．酒店所有人员．补充点评2007年11月15日：浴室光线较暗，没有挂衣服的地方．同意前面几位的说法，环境和服务都好，就是内部不能细看．,"The hotel environment is very good. Each floor of the villa is very high and spacious, but it is relatively deserted at night. You can only go to Boao Town a few kilometers away to buy some fruits or something.It is estimated that there are fewer guests when I go, and the breakfast is not separated by self -service. There are too many Chinese breakfast food (porridge, fried noodles, steamed buns, and some peanut rice mustard half of the salted duck eggs).No active giving coffee, milk (I don't know why).All staff of the hotel.Supplementary comment on November 15, 2007: The light of the bathroom is darker and there is no place to hang clothes.Agree with the previous statement, the environment and services are good, but internal cannot be carefully read."
1,酒店位置其实很明显，但因为携程地图不清晰也或者是我不太会找，找酒店费了一点周折，但酒店的各方面设施给了我们安慰，酒店的服务人员都非常有礼貌，无论是前台或在走道上碰到了都不错．床也很舒服。,"The location of the hotel is actually obvious, but because the map of Ctrip is unclear or I don't know how to find it, it is a bit of a bit of discounting to the hotel, but the facilities of the hotel have given us comfort.It is good to meet the front desk or on the aisle.The bed is also very comfortable."
1,"订的是房,房间大.乾净,有气味,通风不错,全.豪的有大床.的是向路的房,好不算太吵.服务:OK.插3次才能用,不得快的就是.打车:到那都很近,站,火站二十元.缺:有椅子被了一洞~早餐不的,希望那一天多可以吃多一....","The room is a room, the room is large, clean, smelling, good ventilation, full. There is a large bed. The room is the road, so it is not too noisy. Service: OK. You can use it 3 times to use it. You must not be fast.That is. Taxi: It's very close, stand, the fire station is 20 yuan. Lack: There is a chair being a hole ~ Breakfast, I hope to eat more than one day ...."
1,和LP一起订的度假，发现三合比较紧俏，于是赶紧下了订单。在三合感觉中国人绝对是“少数民族”估计老外对这个酒店可能比较熟悉，早餐是在酒店外（第一次这种体会，呵呵），出门向左50米（路对面），叫阳光和酒吧。只有第二天早上看到一对中国人，其他全是老外，感觉有点奇怪。早餐内容太少了。酒店内比较别致，很有古城的味道，房间内的家具比较紧凑，不过两个人住应该还好了。热水似乎不行，放了很长时间都是温水。电视奇高无比，晚上看会电视脖子酸，信号也一般。不过如果是体验古城味道，的确是个不错的选择。,"On vacation with LP, I found that Sanhe was relatively tight, so I quickly got the order.It is estimated that foreigners may be more familiar with the hotel in the ""minority ethnic group"" in Sanhe. Breakfast is outside the hotel (for the first time, haha), go out to the left 50 meters (opposite the road), called the sun and the sun.bar.I saw a pair of Chinese only the next morning, and the others were all foreigners, which felt a little strange.The breakfast content is too small.The hotel is more chic and has the taste of the ancient city. The furniture in the room is relatively compact, but the two people should be fine.The hot water does not seem to work, it is warm water for a long time.The TV is extremely high, and the TV neck is sore at night, and the signal is average.However, if it is experienced the taste of the ancient city, it is indeed a good choice."
0,"服务太差了,堂堂的五星酒店房间里竟连一双拖鞋也没有,连一般的小旅馆也不如,调来调去调了一个垃圾酒店,让人太失望了.","The service is too bad. There is even a pair of slippers in the five -star hotel room in the dignified hotel. Even the average small hotel is not as good. It is tuned to adjust a garbage hotel, which is too disappointing."
1,忘了说，那边的无线上网信号不够好，我们每次都要抱着笔记本到总台去，这个问题能不能解决啊，毕竟不如在自己房间上网舒服自在,Forgot to say that the wireless Internet signal over there is not good enough. We have to hold the laptop to the head station every time. Can this problem be solved?
